2026-03-02 20:45:08,117.22,94.74,100.00,04:52,69236.40,69236.40,0.00,0.00,-3.0,S-UP,S-UP,66.0,50.82,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.485,0.515,0.489,0.519,0.00,0.00
TRADE_EVENT,2026-03-02 20:45:15,BUY,DOWN,10.00,0.58000,69199.40000,-69198.82000,17.24,63.51,S-UP,100.00,107.22,Pending: BET_DOWN_MOM|Leader @ 11s: DOWN 55.0¢
2026-03-02 20:45:23,107.22,94.74,90.00,04:37,69244.90,69236.40,8.50,45.50,-4.0,S-UP,S-UP,71.1,68.31,OFF,OFF,WAIT,SKIP|Price 6930000.0c > Max 80.0c,-1,BUY_DN,1,0.480,0.520,0.490,0.530,0.00,17.24
2026-03-02 20:45:39,107.22,94.74,90.00,04:21,69317.30,69236.40,80.90,144.10,39.0,S-UP,S-UP,71.4,81.52,OFF,OFF,WAIT,SKIP|Price 6930519.0c > Max 80.0c,-1,BUY_DN,1,0.695,0.305,0.750,0.360,0.00,17.24
2026-03-02 20:45:54,107.22,94.74,90.00,04:07,69266.20,69236.40,29.80,144.10,35.0,S-UP,S-UP,68.0,81.52,OFF,OFF,WAIT,SKIP|Price 6924220.0c > Max 80.0c,-1,BUY_DN,1,0.675,0.325,0.680,0.330,0.00,17.24
2026-03-02 20:46:09,107.22,94.74,90.00,03:51,69301.70,69236.40,65.30,144.10,26.0,S-UP,S-UP,70.9,76.68,OFF,OFF,WAIT,SKIP|Price 6929502.0c > Max 80.0c,-1,BUY_DN,1,0.630,0.360,0.640,0.380,0.00,17.24
2026-03-02 20:46:25,107.22,94.74,90.00,03:35,69328.10,69236.40,91.70,144.10,32.0,S-UP,S-UP,72.1,81.36,OFF,OFF,WAIT,SKIP|Price 6931840.0c > Max 80.0c,-1,BUY_DN,1,0.665,0.340,0.670,0.350,0.00,17.24
2026-03-02 20:46:41,107.22,94.74,90.00,03:19,69368.80,69236.40,132.40,169.40,47.0,S-UP,S-UP,74.3,90.88,OFF,OFF,WAIT,SKIP|Price 6936581.0c > Max 80.0c,-1,BUY_DN,1,0.735,0.265,0.760,0.290,0.00,17.24
2026-03-02 20:46:56,107.22,94.74,90.00,03:04,69414.40,69236.40,178.00,234.90,61.0,S-UP,S-UP,74.8,103.33,OFF,OFF,WAIT,SKIP|Price 6937754.0c > Max 80.0c,-1,BUY_DN,1,0.805,0.195,0.850,0.240,0.00,17.24
2026-03-02 20:47:12,107.22,94.74,90.00,02:48,69361.40,69236.40,125.00,234.90,61.0,S-UP,S-UP,70.8,92.28,OFF,OFF,WAIT,SKIP|Price 6934361.0c > Max 80.0c,-1,BUY_DN,1,0.815,0.195,0.830,0.220,0.00,17.24
2026-03-02 20:47:27,107.22,94.74,90.00,02:33,69332.80,69236.40,96.40,234.90,59.0,S-UP,S-UP,68.5,100.68,OFF,OFF,WAIT,SKIP|Price 6932335.0c > Max 80.0c,-1,BUY_DN,1,0.795,0.205,0.800,0.210,0.00,17.24
2026-03-02 20:47:42,107.22,94.74,90.00,02:18,69307.70,69236.40,71.30,234.90,57.0,S-UP,S-UP,64.6,103.80,OFF,OFF,WAIT,SKIP|Price 6928535.0c > Max 80.0c,-1,BUY_DN,1,0.785,0.215,0.800,0.230,0.00,17.24
2026-03-02 20:47:57,107.22,94.74,90.00,02:03,69332.10,69236.40,95.70,234.90,66.0,S-UP,S-UP,67.3,103.80,OFF,OFF,WAIT,SKIP|Price 6931223.0c > Max 80.0c,-1,BUY_DN,1,0.830,0.185,0.850,0.190,0.00,17.24
2026-03-02 20:48:13,107.22,94.74,90.00,01:47,69316.78,69236.40,80.38,234.90,81.1,S-UP,S-UP,67.8,97.11,OFF,OFF,WAIT,SKIP|Price 6931678.0c > Max 80.0c,-1,BUY_DN,1,0.910,0.105,0.920,0.109,0.00,17.24
2026-03-02 20:48:29,107.22,94.74,90.00,01:31,69359.40,69236.40,123.00,234.90,93.0,S-UP,S-UP,69.4,105.26,OFF,OFF,WAIT,SKIP|Price 6934606.0c > Max 80.0c,-1,BUY_DN,1,0.965,0.035,0.970,0.040,0.00,17.24
2026-03-02 20:48:45,107.22,94.74,90.00,01:15,69357.40,69236.40,121.00,234.90,97.0,S-UP,S-UP,69.0,105.26,OFF,OFF,WAIT,SKIP|Price 6933799.0c > Max 80.0c,-1,BUY_DN,1,0.985,0.015,0.990,0.020,0.00,17.24
2026-03-02 20:49:00,107.22,94.74,90.00,01:00,69384.90,69236.40,148.50,234.90,99.0,S-UP,S-UP,70.2,108.40,OFF,OFF,WAIT,SKIP|Price 6936108.0c > Max 80.0c,-1,BUY_DN,1,0.995,0.010,1.000,0.010,0.00,17.24
2026-03-02 20:49:15,107.22,94.74,90.00,00:45,69399.10,69236.40,162.70,234.90,99.0,S-UP,S-UP,71.1,109.48,OFF,OFF,WAIT,SKIP|Price 6937999.0c > Max 80.0c,-1,BUY_DN,1,0.995,0.010,1.000,0.010,0.00,17.24
2026-03-02 20:49:31,107.22,94.74,90.00,00:29,69393.50,69236.40,157.10,234.90,99.0,S-UP,S-UP,71.0,109.48,OFF,OFF,WAIT,SKIP|Price 6937887.0c > Max 80.0c,-1,BUY_DN,1,0.995,0.010,1.000,0.010,0.00,17.24
2026-03-02 20:49:46,107.22,94.74,90.00,00:14,69388.40,69236.40,152.00,234.90,99.1,S-UP,S-UP,71.2,109.48,OFF,OFF,WAIT,SKIP|Price 6938199.0c > Max 80.0c,-1,BUY_DN,1,0.995,0.009,1.000,0.009,0.00,17.24
TRADE_EVENT,2026-03-02 20:50:00,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,107.22,Win: UP | PnL: -10.00
2026-03-02 20:50:02,107.22,94.74,100.00,00:01,69414.60,69236.40,178.20,234.90,99.1,S-UP,S-UP,71.9,111.67,OFF,OFF,WAIT,SKIP|Price 6939703.0c > Max 80.0c,0,NEUTRAL,0,0.995,0.009,1.000,0.009,0.00,0.00
TRADE_EVENT,2026-03-02 20:50:12,BUY,DOWN,10.00,0.59000,0.59000,0.00000,16.95,70.13,S-UP,0.00,97.22,BET_DOWN_MOM|Leader @ 10s: DOWN 62.0¢
2026-03-02 20:50:17,97.22,94.74,90.00,04:43,69415.90,69429.40,-13.50,75.00,-3.0,S-UP,S-UP,72.1,91.81,OFF,OFF,WAIT,SKIP|Price 6940200.0c > Max 80.0c,-1,BUY_DN,1,0.485,0.515,0.490,0.520,0.00,16.95
