Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1774046400,,,70693.417,8.28,,,,,-0.13000000000000006,70722.1,-0.010000000000000009,0.44,0.57,DOWN,2,DOWN,2,DOWN,9,48.65,4,34.69,45.71,31.55,70701.69,70681.80,DOWN
1774046700,,,70683.3,6.00,,,-0.09000000000000002,70687.2,,,,,,DOWN,1,DOWN,53,DOWN,69,60.86,13,36.46,78.70,38.35,70689.30,70768.00,UP
1774047000,,,70769.4,-51.60,,,,,,,,,,UP,4,UP,13,UP,13,58.98,10,0.00,106.80,34.31,70717.80,70758.01,UP
1774047300,,,70791.1,-30.20,,,,,,,,,,UP,11,UP,55,UP,68,53.48,4,0.00,41.30,16.51,70760.90,70769.12,UP
1774047600,,,70671.6,112.50,,,,,-0.18999999999999995,70757.79,-0.019999999999999962,0.42,0.6,DOWN,1,DOWN,1,DOWN,66,31.15,10,157.26,0.00,43.83,70784.10,70626.84,DOWN
1774047900,,,70580.9,44.40,,,,,,,,,,DOWN,32,DOWN,32,DOWN,32,28.48,3,67.76,31.27,41.31,70625.30,70567.98,DOWN
1774048200,,,70510.1,51.22,,,0.20999999999999996,70575.0,,,,,,UP,3,UP,10,DOWN,42,29.35,10,67.41,23.88,46.03,70561.32,70529.20,DOWN
1774048500,,,70517.9,-1.90,,,-0.09000000000000002,70518.68290991,,,,,,DOWN,18,DOWN,24,DOWN,30,39.13,4,91.10,30.75,58.80,70516.00,70546.10,UP
1774048800,,,70533.2,-31.36,,,,,,,,,,DOWN,7,DOWN,31,DOWN,50,39.85,1,9.94,40.96,29.42,70501.84,70522.92,UP
1774062300,,,,0.00,,,,,-0.16999999999999998,70512.35,-0.020000000000000018,0.43,0.55,DOWN,8,DOWN,8,UP,81,57.31,1,46.60,213.34,16.52,70533.70,70744.00,UP
1774062600,,,70676.99067927,57.33,,,,,,,,,,DOWN,6,DOWN,6,UP,50,45.50,1,64.17,31.53,30.20,70734.32,70681.51,DOWN
1774062900,,,70677.937,17.09,-0.06000000000000005,70695.03,,,,,,,,DOWN,37,DOWN,43,DOWN,51,45.60,15,37.30,0.00,18.66,70695.03,70688.42,DOWN
1774063200,,,70680.4437498,7.98,,,,,,,,,,DOWN,0,DOWN,11,UP,178,47.46,0,30.35,3.77,9.67,70688.42,70670.70,UP
1774063500,,,70691.0,-20.30,,,,,,,,,,DOWN,2,DOWN,16,DOWN,16,48.33,1,20.10,48.99,12.45,70670.70,70700.84,UP
1774064400,,,70639.47,44.62,,,,,,,,,,DOWN,13,DOWN,13,DOWN,13,39.11,4,66.69,6.91,3.81,70684.09,70642.10,UP
1774064700,,,70633.7,-0.08,,,,,,,,,,DOWN,18,DOWN,18,DOWN,18,41.33,6,13.92,4.57,9.70,70633.62,70636.99,DOWN
1774065000,,,70655.75,-22.49,,,,,-0.09000000000000002,70633.26,0.020000000000000018,0.44,0.57,DOWN,15,UP,60,UP,60,51.12,1,14.07,37.00,17.24,70633.26,70662.67,UP
