Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773490800,,,70772.9,-39.12,-0.030000000000000027,70734.3,,,,,,,,UP,36,UP,56,UP,62,56.05,1,0.01,43.22,10.39,70733.78,70765.79,UP
1773491100,,,70731.1,34.69,,,,,,,,,,UP,9,DOWN,76,DOWN,110,42.64,1,56.06,13.31,15.78,70765.79,70731.20,DOWN
1773491400,,,70724.5,6.70,0.020000000000000018,70731.2,,,,,,,,UP,13,UP,13,UP,34,47.64,44,49.45,18.05,27.25,70731.20,70709.20,DOWN
1773491700,,,70642.3,66.90,,,,,,,,,,DOWN,3,DOWN,4,DOWN,8,38.03,1,92.76,0.00,25.53,70709.20,70641.85,DOWN
1773492000,,,70674.6,-22.84,0.18999999999999995,70652.2,0.21999999999999997,70657.8,,,,,,UP,1,UP,5,UP,183,39.14,3,20.31,25.31,25.12,70651.76,70653.00,UP
1773492300,,,70732.0,-79.00,,,0.27,70656.0,0.35000000000000003,70685.8,-0.019999999999999907,0.69,0.33,UP,3,UP,3,UP,11,56.85,1,0.00,88.30,22.07,70653.00,70732.00,UP
1773492600,,,70751.7,-16.40,-0.07,70735.3,,,,,,,,UP,22,UP,52,DOWN,166,55.76,6,57.49,20.26,32.33,70735.30,70751.60,UP
1773492900,,,70726.3,25.30,-0.07,70741.11,-0.040000000000000036,70751.6,-0.09000000000000002,70751.6,-0.010000000000000009,0.46,0.55,DOWN,5,DOWN,63,DOWN,84,54.66,53,45.50,21.30,29.80,70751.60,70772.90,UP
1773493200,,,70740.29,36.51,,,,,-0.27,70748.57,-0.010000000000000009,0.37,0.64,DOWN,4,DOWN,4,DOWN,19,53.87,165,46.57,0.00,35.83,70776.80,70769.00,DOWN
1773493500,,,70770.6,-27.06,,,,,,,,,,DOWN,2,DOWN,2,DOWN,2,52.76,56,17.83,34.76,28.80,70743.54,70778.30,UP
1773493800,,,70750.0,31.70,,,-0.12000000000000005,70774.8,-0.14000000000000007,70774.9,-0.020000000000000018,0.44,0.57,DOWN,4,DOWN,78,DOWN,299,53.27,97,35.61,0.00,14.61,70781.70,70773.00,DOWN
1773494100,,,70841.7,-68.70,,,0.18999999999999995,70781.5,,,,,,UP,3,UP,3,UP,21,74.59,30,0.00,136.70,41.66,70773.00,70909.70,UP
